ip,app,device,os,channel,click_time,is_attributed,click_date,duration_seconds,duration_minutes
37360,35,1,31,21,2017-11-08 04:06:05,0,2017-11-08,0,0.00
78124,18,1,19,107,2017-11-08 03:46:11,0,2017-11-08,0,0.00
78124,12,1,8,340,2017-11-08 18:41:03,0,2017-11-08,53692,894.87
120709,2,1,6,469,2017-11-07 08:37:45,0,2017-11-07,0,0.00
120709,18,1,13,121,2017-11-07 10:56:18,0,2017-11-07,8313,138.55
120709,12,1,8,245,2017-11-07 16:41:41,0,2017-11-07,20723,345.38
23674,17,1,22,280,2017-11-08 01:03:15,0,2017-11-08,0,0.00
23674,29,1,11,343,2017-11-08 06:24:54,0,2017-11-08,19299,321.65
23674,2,1,19,237,2017-11-08 11:55:49,0,2017-11-08,19855,330.92
17130,3,1,17,280,2017-11-09 00:02:15,0,2017-11-09,0,0.00
17130,9,1,35,445,2017-11-09 07:49:16,0,2017-11-09,28021,467.02
17130,25,1,20,259,2017-11-09 09:54:03,0,2017-11-09,7487,124.78
17130,47,1,4,484,2017-11-09 11:45:24,0,2017-11-09,6681,111.35
81744,3,1,22,205,2017-11-07 10:28:56,0,2017-11-07,0,0.00
118183,18,1,37,121,2017-11-06 23:14:21,0,2017-11-06,0,0.00
202229,10,1,30,113,2017-11-07 12:00:15,1,2017-11-07,0,0.00
202229,5,1,4,113,2017-11-07 12:12:43,1,2017-11-07,748,12.47
18124,3,1,14,115,2017-11-08 23:26:29,0,2017-11-08,0,0.00
76966,2,1,19,469,2017-11-09 08:08:45,0,2017-11-09,0,0.00
120728,6,1,16,125,2017-11-07 04:14:10,0,2017-11-07,0,0.00
50653,32,1,25,376,2017-11-07 07:12:51,0,2017-11-07,0,0.00
82240,21,1,19,128,2017-11-09 11:36:02,0,2017-11-09,0,0.00
42662,11,1,9,137,2017-11-08 21:48:55,0,2017-11-08,0,0.00
127227,7,1,26,101,2017-11-09 06:29:25,0,2017-11-09,0,0.00
64173,3,1,19,280,2017-11-08 02:08:14,0,2017-11-08,0,0.00
24862,2,1,13,435,2017-11-07 04:02:45,0,2017-11-07,0,0.00
7441,28,1,53,135,2017-11-07 09:49:00,0,2017-11-07,0,0.00
7441,12,1,13,178,2017-11-07 10:15:33,0,2017-11-07,1593,26.55
159880,25,1,13,259,2017-11-09 01:30:57,0,2017-11-09,0,0.00
29592,12,1,18,245,2017-11-06 19:44:53,0,2017-11-06,0,0.00
74515,12,1,19,245,2017-11-07 05:14:26,0,2017-11-07,0,0.00
74515,2,1,19,477,2017-11-07 05:31:54,0,2017-11-07,1048,17.47
74515,18,1,13,107,2017-11-07 13:44:15,0,2017-11-07,29541,492.35
74515,15,1,30,278,2017-11-07 15:25:44,0,2017-11-07,6089,101.48
84336,24,2,20,105,2017-11-06 21:41:58,0,2017-11-06,0,0.00
102575,18,1,17,376,2017-11-07 06:16:07,0,2017-11-07,0,0.00
102575,15,1,17,245,2017-11-07 13:59:45,0,2017-11-07,27818,463.63
31520,14,1,22,379,2017-11-09 00:11:03,0,2017-11-09,0,0.00
31520,9,1,1,334,2017-11-09 03:19:35,0,2017-11-09,11312,188.53
84656,18,1,22,376,2017-11-09 10:35:00,0,2017-11-09,0,0.00
50916,2,1,13,237,2017-11-09 03:50:20,0,2017-11-09,0,0.00
72921,26,1,13,266,2017-11-07 11:21:12,0,2017-11-07,0,0.00
34137,17,1,30,280,2017-11-07 01:16:31,0,2017-11-07,0,0.00
114699,29,1,13,343,2017-11-08 12:54:58,1,2017-11-08,0,0.00
111564,15,1,13,245,2017-11-07 10:24:39,0,2017-11-07,0,0.00
43167,8,1,13,145,2017-11-09 10:31:00,0,2017-11-09,0,0.00
43167,3,1,13,115,2017-11-09 15:45:43,0,2017-11-09,18883,314.72
12470,19,95,21,213,2017-11-09 01:04:18,1,2017-11-09,0,0.00
124608,19,0,24,213,2017-11-09 12:45:00,1,2017-11-09,0,0.00
50366,3,1,26,280,2017-11-09 02:56:49,0,2017-11-09,0,0.00
50576,20,1,19,259,2017-11-07 15:39:44,0,2017-11-07,0,0.00
362489,51,2050,76,203,2017-11-09 07:10:05,1,2017-11-09,0,0.00
106960,2,1,18,435,2017-11-09 06:24:58,0,2017-11-09,0,0.00
48128,15,1,18,386,2017-11-07 04:01:20,0,2017-11-07,0,0.00
130151,14,1,16,360,2017-11-08 00:59:25,0,2017-11-08,0,0.00
102670,3,1,15,442,2017-11-08 08:47:56,0,2017-11-08,0,0.00
189285,14,1,3,463,2017-11-08 21:09:29,0,2017-11-08,0,0.00
11698,18,1,8,107,2017-11-08 19:05:50,0,2017-11-08,0,0.00
27090,9,1,16,322,2017-11-09 13:55:10,0,2017-11-09,0,0.00
23246,12,1,19,212,2017-11-09 02:03:37,0,2017-11-09,0,0.00
69197,2,1,19,122,2017-11-07 00:04:46,0,2017-11-07,0,0.00
69197,12,1,22,178,2017-11-07 00:13:51,0,2017-11-07,545,9.08
109340,3,1,20,409,2017-11-07 14:48:38,0,2017-11-07,0,0.00
302829,10,1,7,113,2017-11-09 05:35:17,1,2017-11-09,0,0.00
297561,12,1,13,178,2017-11-08 16:09:46,0,2017-11-08,0,0.00
22517,12,1,6,178,2017-11-09 02:42:20,0,2017-11-09,0,0.00
127579,48,1,19,213,2017-11-09 10:20:04,1,2017-11-09,0,0.00
135895,18,1,13,439,2017-11-07 13:09:34,0,2017-11-07,0,0.00
284393,3,1,19,205,2017-11-07 17:22:16,0,2017-11-07,0,0.00
39049,35,1,19,21,2017-11-08 06:06:25,1,2017-11-08,0,0.00
87635,12,1,18,105,2017-11-09 08:49:39,0,2017-11-09,0,0.00
3784,19,32,24,213,2017-11-07 14:54:02,1,2017-11-07,0,0.00
31624,17,1,19,280,2017-11-07 00:59:42,0,2017-11-07,0,0.00
75873,3,1,13,135,2017-11-09 08:58:41,0,2017-11-09,0,0.00
60430,18,1,19,107,2017-11-08 09:04:46,0,2017-11-08,0,0.00
82621,9,1,13,442,2017-11-09 02:42:26,0,2017-11-09,0,0.00
147144,3,1,32,173,2017-11-06 21:12:59,0,2017-11-06,0,0.00
28310,12,1,13,265,2017-11-08 05:30:32,0,2017-11-08,0,0.00
28310,18,1,18,121,2017-11-08 15:54:16,0,2017-11-08,37424,623.73
91612,10,1,47,113,2017-11-08 02:51:30,1,2017-11-08,0,0.00
102623,12,1,6,178,2017-11-07 12:24:48,0,2017-11-07,0,0.00
34527,3,1,3,489,2017-11-07 12:56:51,0,2017-11-07,0,0.00
157518,72,1,13,101,2017-11-07 04:20:58,1,2017-11-07,0,0.00
73416,3,1,22,135,2017-11-08 02:01:42,0,2017-11-08,0,0.00
37879,5,1,19,377,2017-11-08 11:17:08,0,2017-11-08,0,0.00
40216,3,1,18,115,2017-11-08 00:42:35,0,2017-11-08,0,0.00
40216,3,1,19,424,2017-11-08 13:44:47,0,2017-11-08,46932,782.20
312540,19,16,0,213,2017-11-09 09:24:35,1,2017-11-09,0,0.00
363747,24,1,22,178,2017-11-09 11:24:19,0,2017-11-09,0,0.00
7395,12,1,19,328,2017-11-06 16:50:14,0,2017-11-06,0,0.00
45529,12,1,17,265,2017-11-07 06:38:32,0,2017-11-07,0,0.00
124735,19,16,0,213,2017-11-08 13:57:10,1,2017-11-08,0,0.00
82917,1,1,22,153,2017-11-06 20:30:13,0,2017-11-06,0,0.00
175964,2,1,10,237,2017-11-09 07:03:41,0,2017-11-09,0,0.00
67613,14,1,19,489,2017-11-07 00:11:04,0,2017-11-07,0,0.00
20582,13,1,17,477,2017-11-06 16:58:48,0,2017-11-06,0,0.00
48051,3,1,22,280,2017-11-08 03:01:28,0,2017-11-08,0,0.00
302486,12,1,19,340,2017-11-09 11:05:05,0,2017-11-09,0,0.00
173291,115,1,13,203,2017-11-07 05:27:31,1,2017-11-07,0,0.00
266486,19,6,29,213,2017-11-08 12:10:17,1,2017-11-08,0,0.00
90758,3,1,9,280,2017-11-07 01:26:20,0,2017-11-07,0,0.00
90758,23,1,17,153,2017-11-07 22:55:20,0,2017-11-07,77340,1289.00
90758,20,1,22,478,2017-11-07 23:02:47,0,2017-11-07,447,7.45
327170,2,1,19,237,2017-11-09 05:17:01,0,2017-11-09,0,0.00
25970,1,1,19,134,2017-11-08 03:23:10,0,2017-11-08,0,0.00
6792,18,1,25,121,2017-11-08 11:21:14,0,2017-11-08,0,0.00
99754,29,1,6,213,2017-11-08 03:07:34,0,2017-11-08,0,0.00
99754,9,1,19,244,2017-11-08 12:16:22,0,2017-11-08,32928,548.80
99754,15,1,53,245,2017-11-08 13:57:56,0,2017-11-08,6094,101.57
99754,3,1,19,280,2017-11-08 14:04:58,0,2017-11-08,422,7.03
99754,2,1,8,435,2017-11-08 14:10:31,0,2017-11-08,333,5.55
30246,18,3032,607,107,2017-11-07 03:54:53,0,2017-11-07,0,0.00
30246,3,1,13,280,2017-11-07 13:07:36,0,2017-11-07,33163,552.72
359032,2,1,19,122,2017-11-09 14:57:56,0,2017-11-09,0,0.00
129143,10,1,19,203,2017-11-08 01:46:34,1,2017-11-08,0,0.00
204295,12,1,19,259,2017-11-08 15:30:16,0,2017-11-08,0,0.00
47708,3,1,41,280,2017-11-07 03:42:27,0,2017-11-07,0,0.00
122489,15,1,14,153,2017-11-08 02:39:08,0,2017-11-08,0,0.00
282595,19,0,38,213,2017-11-08 06:46:56,1,2017-11-08,0,0.00
42604,2,1,19,469,2017-11-08 01:25:46,0,2017-11-08,0,0.00
144864,12,1,22,145,2017-11-07 16:39:54,0,2017-11-07,0,0.00
74355,9,1,13,107,2017-11-09 01:26:30,0,2017-11-09,0,0.00
143834,16,1,6,268,2017-11-06 18:05:19,1,2017-11-06,0,0.00
107683,9,1,13,466,2017-11-07 15:52:39,0,2017-11-07,0,0.00
80049,12,1,9,265,2017-11-08 05:52:06,0,2017-11-08,0,0.00
101074,11,1,28,173,2017-11-09 06:26:03,0,2017-11-09,0,0.00
101074,29,1,19,347,2017-11-09 07:59:29,0,2017-11-09,5606,93.43
101074,15,1,13,386,2017-11-09 08:41:27,0,2017-11-09,2518,41.97
101074,23,1,47,153,2017-11-09 10:54:49,0,2017-11-09,8002,133.37
101074,18,1,17,107,2017-11-09 13:05:07,0,2017-11-09,7818,130.30
299476,29,1,15,213,2017-11-09 14:01:30,1,2017-11-09,0,0.00
24860,2,1,13,477,2017-11-09 15:52:32,0,2017-11-09,0,0.00
175453,12,1,3,259,2017-11-09 11:43:37,0,2017-11-09,0,0.00
99747,13,1,19,477,2017-11-08 02:31:42,0,2017-11-08,0,0.00
42029,3,1,12,424,2017-11-08 07:36:33,0,2017-11-08,0,0.00
33791,35,1,13,274,2017-11-08 13:30:09,1,2017-11-08,0,0.00
33791,9,1,19,466,2017-11-08 14:04:25,0,2017-11-08,2056,34.27
92820,11,1,13,319,2017-11-09 02:02:32,0,2017-11-09,0,0.00
64367,3,1,8,280,2017-11-08 10:04:21,0,2017-11-08,0,0.00
14789,12,1,19,245,2017-11-06 19:23:19,0,2017-11-06,0,0.00
50657,7,1,13,101,2017-11-08 16:09:40,0,2017-11-08,0,0.00
50657,12,1,8,340,2017-11-08 23:38:02,0,2017-11-08,26902,448.37
88127,95,3866,866,347,2017-11-09 13:57:46,0,2017-11-09,0,0.00
25792,3,1,25,280,2017-11-08 02:21:19,0,2017-11-08,0,0.00
25792,2,1,13,205,2017-11-08 17:52:27,0,2017-11-08,55868,931.13
10991,12,1,13,328,2017-11-07 05:48:23,0,2017-11-07,0,0.00
10991,18,1,19,121,2017-11-07 13:40:54,0,2017-11-07,28351,472.52
310208,2,1,13,435,2017-11-09 13:08:17,0,2017-11-09,0,0.00
97100,3,1,41,489,2017-11-07 20:41:48,0,2017-11-07,0,0.00
121209,35,1,15,21,2017-11-09 04:42:26,1,2017-11-09,0,0.00
336208,29,1,19,101,2017-11-09 07:51:53,1,2017-11-09,0,0.00
164088,66,1,22,101,2017-11-07 09:45:45,1,2017-11-07,0,0.00
87694,60,1,10,21,2017-11-07 10:11:51,0,2017-11-07,0,0.00
18757,9,1,13,466,2017-11-09 00:41:13,1,2017-11-09,0,0.00
113654,35,1,13,21,2017-11-07 01:13:21,1,2017-11-07,0,0.00
113654,7,1,13,101,2017-11-07 10:42:53,0,2017-11-07,34172,569.53
72287,13,1,13,469,2017-11-09 00:43:55,0,2017-11-09,0,0.00
72287,12,1,22,265,2017-11-09 07:19:11,0,2017-11-09,23716,395.27
364047,18,1,13,107,2017-11-09 06:39:49,0,2017-11-09,0,0.00
6330,12,1,13,259,2017-11-09 08:29:56,0,2017-11-09,0,0.00
288652,11,1,18,219,2017-11-09 06:31:24,0,2017-11-09,0,0.00
299933,96,0,38,213,2017-11-09 02:14:03,1,2017-11-09,0,0.00
79927,12,1,13,205,2017-11-08 02:32:08,0,2017-11-08,0,0.00
147612,18,1,13,107,2017-11-08 08:35:58,0,2017-11-08,0,0.00
17338,35,1,20,274,2017-11-07 12:38:03,1,2017-11-07,0,0.00
360943,19,165,24,213,2017-11-09 13:20:11,1,2017-11-09,0,0.00
65285,20,1,13,259,2017-11-09 01:23:07,0,2017-11-09,0,0.00
65285,15,1,17,245,2017-11-09 03:29:17,0,2017-11-09,7570,126.17
65285,3,1,17,452,2017-11-09 11:06:00,0,2017-11-09,27403,456.72
65285,12,1,22,265,2017-11-09 13:13:50,0,2017-11-09,7670,127.83
25544,3,1,13,19,2017-11-08 12:18:21,0,2017-11-08,0,0.00
172291,12,1,19,265,2017-11-07 01:29:16,0,2017-11-07,0,0.00
65700,3,1,19,280,2017-11-08 02:53:07,0,2017-11-08,0,0.00
2306,15,1,18,430,2017-11-09 10:15:31,0,2017-11-09,0,0.00
191339,3,1,19,280,2017-11-07 02:21:24,0,2017-11-07,0,0.00
49206,18,1,19,107,2017-11-08 11:20:55,0,2017-11-08,0,0.00
124028,2,1,10,452,2017-11-08 13:54:24,0,2017-11-08,0,0.00
125227,18,1,22,121,2017-11-07 11:24:14,0,2017-11-07,0,0.00
157622,20,1,13,259,2017-11-09 15:50:39,0,2017-11-09,0,0.00
13516,18,1,40,134,2017-11-08 12:21:57,0,2017-11-08,0,0.00
317265,3,1,6,409,2017-11-08 17:28:50,1,2017-11-08,0,0.00
130373,12,1,18,178,2017-11-09 14:39:32,0,2017-11-09,0,0.00
47217,5,1,11,113,2017-11-07 13:52:42,1,2017-11-07,0,0.00
133477,19,0,24,213,2017-11-07 01:22:50,1,2017-11-07,0,0.00
73263,2,1,22,477,2017-11-06 17:28:39,0,2017-11-06,0,0.00
149791,9,1,22,232,2017-11-09 02:01:58,0,2017-11-09,0,0.00
85340,3,1,19,280,2017-11-09 03:55:36,0,2017-11-09,0,0.00
18445,1,1,17,153,2017-11-08 03:55:50,0,2017-11-08,0,0.00
229300,29,1,16,213,2017-11-07 20:26:49,1,2017-11-07,0,0.00
100434,15,1,19,140,2017-11-08 22:46:02,0,2017-11-08,0,0.00
132900,5,1,27,113,2017-11-07 13:07:57,1,2017-11-07,0,0.00
38406,14,1,19,134,2017-11-07 11:01:38,0,2017-11-07,0,0.00
37448,26,1,19,477,2017-11-09 03:53:53,0,2017-11-09,0,0.00
111153,24,1,19,105,2017-11-06 17:12:23,0,2017-11-06,0,0.00
145785,3,1,19,211,2017-11-08 16:54:24,0,2017-11-08,0,0.00
145785,9,1,19,134,2017-11-08 22:45:37,0,2017-11-08,21073,351.22
37774,2,1,27,435,2017-11-08 00:00:07,0,2017-11-08,0,0.00
37774,2,1,16,219,2017-11-08 04:57:15,0,2017-11-08,17828,297.13
37774,12,1,19,178,2017-11-08 06:29:44,0,2017-11-08,5549,92.48
184516,8,1,41,259,2017-11-08 18:36:13,0,2017-11-08,0,0.00
97866,9,1,8,232,2017-11-08 04:53:09,0,2017-11-08,0,0.00
10410,9,1,18,466,2017-11-09 12:43:14,0,2017-11-09,0,0.00
79300,17,1,96,280,2017-11-08 07:54:42,0,2017-11-08,0,0.00
79300,15,1,18,315,2017-11-08 16:37:54,0,2017-11-08,31392,523.20
68651,18,1,19,107,2017-11-07 12:02:59,0,2017-11-07,0,0.00
112971,37,1,19,213,2017-11-07 17:12:29,1,2017-11-07,0,0.00
103817,3,1,13,280,2017-11-07 01:10:41,0,2017-11-07,0,0.00
103817,12,1,19,245,2017-11-07 15:14:50,0,2017-11-07,50649,844.15
4367,15,1,35,245,2017-11-08 18:23:22,0,2017-11-08,0,0.00
5761,1,1,18,17,2017-11-07 10:38:30,0,2017-11-07,0,0.00
8881,12,1,13,124,2017-11-08 02:37:12,0,2017-11-08,0,0.00
94747,12,1,19,245,2017-11-08 13:54:50,0,2017-11-08,0,0.00
168182,12,1,16,328,2017-11-08 15:06:45,0,2017-11-08,0,0.00
13909,3,1,9,280,2017-11-07 03:42:24,0,2017-11-07,0,0.00
280283,12,1,35,178,2017-11-08 10:04:03,0,2017-11-08,0,0.00
1082,13,1,17,400,2017-11-09 00:05:12,0,2017-11-09,0,0.00
1082,3,1,22,280,2017-11-09 05:00:24,0,2017-11-09,17712,295.20
1082,2,1,9,377,2017-11-09 11:42:25,0,2017-11-09,24121,402.02
74122,1,1,19,125,2017-11-09 12:12:10,0,2017-11-09,0,0.00
83388,9,1,3,489,2017-11-09 09:52:52,1,2017-11-09,0,0.00
119870,56,1,13,406,2017-11-08 02:41:13,0,2017-11-08,0,0.00
119870,14,1,46,442,2017-11-08 04:19:31,0,2017-11-08,5898,98.30
119870,3,1,19,137,2017-11-08 11:59:07,0,2017-11-08,27576,459.60
238275,45,1,7,419,2017-11-08 13:53:18,1,2017-11-08,0,0.00
132480,12,1,19,259,2017-11-07 08:18:37,0,2017-11-07,0,0.00
193548,18,1,3,121,2017-11-09 04:00:59,0,2017-11-09,0,0.00
69765,5,1,43,113,2017-11-07 06:57:55,1,2017-11-07,0,0.00
99856,2,1,22,237,2017-11-09 05:40:49,0,2017-11-09,0,0.00
99856,26,1,19,121,2017-11-09 06:10:30,1,2017-11-09,1781,29.68
99856,3,1,13,480,2017-11-09 06:29:45,0,2017-11-09,1155,19.25
99856,14,1,10,379,2017-11-09 07:13:43,0,2017-11-09,2638,43.97
99856,2,1,44,435,2017-11-09 08:50:30,0,2017-11-09,5807,96.78
99856,8,1,19,145,2017-11-09 10:10:56,0,2017-11-09,4826,80.43
99856,11,1,37,137,2017-11-09 12:26:36,0,2017-11-09,8140,135.67
99856,18,1,6,107,2017-11-09 13:38:45,0,2017-11-09,4329,72.15
88359,15,1,19,140,2017-11-09 05:01:52,0,2017-11-09,0,0.00
272655,13,1,17,477,2017-11-07 21:37:53,0,2017-11-07,0,0.00
338474,19,0,21,347,2017-11-09 12:59:42,1,2017-11-09,0,0.00
102728,8,1,19,145,2017-11-09 05:48:50,0,2017-11-09,0,0.00
330139,12,1,13,328,2017-11-09 05:13:40,0,2017-11-09,0,0.00
205846,18,1,8,107,2017-11-07 08:52:44,0,2017-11-07,0,0.00
128151,3,1,6,280,2017-11-07 02:26:06,0,2017-11-07,0,0.00
19836,3,1,8,280,2017-11-07 12:54:15,0,2017-11-07,0,0.00
19836,13,1,13,477,2017-11-07 14:50:42,0,2017-11-07,6987,116.45
197065,37,1,19,213,2017-11-07 02:59:18,1,2017-11-07,0,0.00
68976,35,1,18,21,2017-11-07 01:39:02,1,2017-11-07,0,0.00
211291,12,1,17,265,2017-11-07 08:00:14,0,2017-11-07,0,0.00
17552,8,1,13,145,2017-11-07 03:24:00,1,2017-11-07,0,0.00
123923,12,1,28,212,2017-11-09 03:09:46,0,2017-11-09,0,0.00
123923,8,1,19,145,2017-11-09 05:14:42,0,2017-11-09,7496,124.93
102630,3,1,13,205,2017-11-09 00:40:19,0,2017-11-09,0,0.00
61363,15,1,9,379,2017-11-08 01:12:57,0,2017-11-08,0,0.00
89946,2,1,13,212,2017-11-08 09:09:51,0,2017-11-08,0,0.00
89946,18,1,13,107,2017-11-08 17:42:56,0,2017-11-08,30785,513.08
330575,32,2,83,376,2017-11-09 09:21:09,0,2017-11-09,0,0.00
208822,9,1,22,489,2017-11-09 03:20:46,1,2017-11-09,0,0.00
107751,1,1,13,452,2017-11-07 00:22:15,0,2017-11-07,0,0.00
107751,12,1,19,245,2017-11-07 08:12:08,0,2017-11-07,28193,469.88
107751,12,1,11,205,2017-11-07 12:31:21,0,2017-11-07,15553,259.22
10294,15,1,19,278,2017-11-09 09:53:23,0,2017-11-09,0,0.00
13212,19,487,76,347,2017-11-07 10:22:46,0,2017-11-07,0,0.00
257064,12,1,18,245,2017-11-08 11:02:13,0,2017-11-08,0,0.00
257064,18,1,19,107,2017-11-08 14:47:59,0,2017-11-08,13546,225.77
209181,12,1,22,242,2017-11-07 08:12:14,0,2017-11-07,0,0.00
209181,3,1,10,280,2017-11-07 10:12:26,0,2017-11-07,7212,120.20
128200,19,0,0,347,2017-11-07 05:28:43,1,2017-11-07,0,0.00
160861,66,1,19,101,2017-11-06 21:03:54,1,2017-11-06,0,0.00
83340,12,1,8,328,2017-11-07 10:52:57,0,2017-11-07,0,0.00
111058,3,1,1,137,2017-11-07 11:36:33,0,2017-11-07,0,0.00
29835,12,1,11,259,2017-11-09 05:26:07,0,2017-11-09,0,0.00
159598,18,1,22,107,2017-11-09 07:37:41,0,2017-11-09,0,0.00
138602,26,1,13,121,2017-11-09 15:35:08,0,2017-11-09,0,0.00
76468,12,1,12,259,2017-11-08 06:35:57,0,2017-11-08,0,0.00
122495,18,1,19,107,2017-11-08 11:06:01,0,2017-11-08,0,0.00
122495,9,1,19,127,2017-11-08 12:27:41,0,2017-11-08,4900,81.67
332007,19,0,24,213,2017-11-09 13:32:34,0,2017-11-09,0,0.00
53929,3,1,13,280,2017-11-09 00:46:43,0,2017-11-09,0,0.00
53929,2,1,19,205,2017-11-09 14:02:30,0,2017-11-09,47747,795.78
53929,2,1,19,205,2017-11-09 15:08:15,0,2017-11-09,3945,65.75
41025,6,1,18,125,2017-11-08 04:06:45,0,2017-11-08,0,0.00
80695,12,1,19,178,2017-11-08 02:01:49,0,2017-11-08,0,0.00
148487,9,1,13,134,2017-11-09 01:16:57,0,2017-11-09,0,0.00
4192,9,1,40,442,2017-11-09 11:17:38,0,2017-11-09,0,0.00
6509,12,1,1,178,2017-11-08 03:36:36,0,2017-11-08,0,0.00
35182,3,1,19,280,2017-11-08 00:47:11,0,2017-11-08,0,0.00
35182,15,1,18,140,2017-11-08 23:22:06,0,2017-11-08,81295,1354.92
23509,14,1,19,489,2017-11-07 07:46:16,0,2017-11-07,0,0.00
34158,35,1,16,274,2017-11-06 23:45:50,1,2017-11-06,0,0.00
69710,15,1,13,111,2017-11-09 15:13:00,0,2017-11-09,0,0.00
52052,2,1,17,205,2017-11-06 18:06:38,0,2017-11-06,0,0.00
52052,3,1,13,115,2017-11-06 20:20:53,0,2017-11-06,8055,134.25
52052,1,2,13,153,2017-11-06 23:20:08,0,2017-11-06,10755,179.25
57528,3,2,18,182,2017-11-09 13:22:41,0,2017-11-09,0,0.00
57528,3,2,13,280,2017-11-09 14:42:22,0,2017-11-09,4781,79.68
57528,18,1,6,121,2017-11-09 15:06:45,0,2017-11-09,1463,24.38
109682,82,1,18,21,2017-11-07 00:05:28,0,2017-11-07,0,0.00
109682,15,1,13,245,2017-11-07 15:20:42,0,2017-11-07,54914,915.23
109682,25,1,6,259,2017-11-07 16:26:48,0,2017-11-07,3966,66.10
41052,14,1,19,349,2017-11-08 07:10:21,0,2017-11-08,0,0.00
351681,45,1,23,5,2017-11-09 07:00:07,1,2017-11-09,0,0.00
281751,3,1,19,409,2017-11-08 02:58:09,0,2017-11-08,0,0.00
77029,11,1,47,122,2017-11-08 00:06:48,0,2017-11-08,0,0.00
77029,11,1,28,173,2017-11-08 15:44:38,0,2017-11-08,56270,937.83
77029,12,1,13,328,2017-11-08 16:38:41,0,2017-11-08,3243,54.05
357665,3,1,22,280,2017-11-09 02:45:59,0,2017-11-09,0,0.00
357665,12,1,20,328,2017-11-09 13:32:20,0,2017-11-09,38781,646.35
328423,26,1,20,121,2017-11-09 00:20:40,0,2017-11-09,0,0.00
46805,2,2,16,205,2017-11-08 02:28:25,0,2017-11-08,0,0.00
46805,2,1,13,237,2017-11-08 11:43:48,0,2017-11-08,33323,555.38
46805,12,1,41,205,2017-11-08 13:41:51,0,2017-11-08,7083,118.05
154575,2,1,17,237,2017-11-07 04:58:03,0,2017-11-07,0,0.00
201884,3,1,19,417,2017-11-09 12:23:08,0,2017-11-09,0,0.00
152508,12,1,13,245,2017-11-07 21:58:09,0,2017-11-07,0,0.00
137545,9,1,25,134,2017-11-07 00:17:51,1,2017-11-07,0,0.00
102206,3,1,22,115,2017-11-06 16:41:06,0,2017-11-06,0,0.00
41599,2,1,14,237,2017-11-09 10:45:10,0,2017-11-09,0,0.00
20184,9,1,13,127,2017-11-09 11:55:02,0,2017-11-09,0,0.00
88217,2,1,6,243,2017-11-09 04:02:55,0,2017-11-09,0,0.00
113606,14,1,41,489,2017-11-09 03:00:18,0,2017-11-09,0,0.00
113606,12,1,19,265,2017-11-09 05:57:00,0,2017-11-09,10602,176.70
162378,35,1,10,274,2017-11-07 07:51:07,1,2017-11-07,0,0.00
59081,18,1,6,121,2017-11-08 03:27:22,0,2017-11-08,0,0.00
59081,12,1,19,328,2017-11-08 11:29:48,0,2017-11-08,28946,482.43
88504,6,1,10,459,2017-11-07 02:53:34,0,2017-11-07,0,0.00
151150,32,1,36,376,2017-11-07 12:28:37,0,2017-11-07,0,0.00
43927,3,1,16,19,2017-11-07 03:27:24,0,2017-11-07,0,0.00
63189,18,1,6,107,2017-11-09 06:15:08,0,2017-11-09,0,0.00
63189,7,1,19,101,2017-11-09 06:30:13,0,2017-11-09,905,15.08
55938,12,1,3,259,2017-11-07 02:45:20,0,2017-11-07,0,0.00
41691,9,1,17,232,2017-11-08 13:03:11,0,2017-11-08,0,0.00
289056,3,1,13,280,2017-11-09 04:07:03,0,2017-11-09,0,0.00
140770,107,1,25,171,2017-11-07 06:41:26,1,2017-11-07,0,0.00
63862,1,1,37,134,2017-11-09 04:10:49,0,2017-11-09,0,0.00
77351,3,1,19,153,2017-11-07 07:14:17,0,2017-11-07,0,0.00
231825,2,1,14,236,2017-11-08 09:47:26,0,2017-11-08,0,0.00
202830,15,1,19,245,2017-11-07 04:34:08,0,2017-11-07,0,0.00
202830,21,1,13,128,2017-11-07 08:08:18,0,2017-11-07,12850,214.17
62567,11,1,53,219,2017-11-08 05:43:11,0,2017-11-08,0,0.00
62567,18,1,10,121,2017-11-08 16:49:45,0,2017-11-08,39994,666.57
150000,15,1,15,245,2017-11-07 07:16:46,0,2017-11-07,0,0.00
24865,150,1,19,110,2017-11-07 03:02:42,0,2017-11-07,0,0.00
24865,15,1,12,245,2017-11-07 15:50:12,0,2017-11-07,46050,767.50
284762,19,0,38,213,2017-11-08 15:03:54,1,2017-11-08,0,0.00
150013,12,1,27,328,2017-11-07 22:56:11,0,2017-11-07,0,0.00
296759,72,1,19,101,2017-11-09 03:40:25,1,2017-11-09,0,0.00
74544,28,1,20,135,2017-11-08 23:59:25,0,2017-11-08,0,0.00
10797,13,1,6,469,2017-11-07 14:29:48,0,2017-11-07,0,0.00
93089,2,1,19,219,2017-11-07 06:58:11,0,2017-11-07,0,0.00
93089,64,1,8,459,2017-11-07 23:23:29,0,2017-11-07,59118,985.30
174371,8,1,27,259,2017-11-07 06:32:40,0,2017-11-07,0,0.00
77616,18,1,6,107,2017-11-09 04:15:05,0,2017-11-09,0,0.00
183167,19,109,29,282,2017-11-07 15:17:21,1,2017-11-07,0,0.00
35435,12,1,16,265,2017-11-09 00:54:00,0,2017-11-09,0,0.00
35435,15,1,19,386,2017-11-09 07:48:28,0,2017-11-09,24868,414.47
63713,2,1,3,477,2017-11-08 16:22:29,0,2017-11-08,0,0.00
