ip,app,total_clicks,click_time_range
184516,3,1,0
117086,21,1,0
2052,15,1,0
139780,35,1,0
166663,72,1,0
119220,15,1,0
93404,12,1,0
71424,14,1,0
191867,12,1,0
79023,27,1,0
134692,11,1,0
64663,3,2,1049
265492,12,1,0
17477,15,1,0
71132,5,1,0
198535,3,1,0
62584,27,1,0
96952,25,1,0
104657,2,2,17
86819,12,1,0
123692,1,1,0
92910,14,1,0
114461,18,2,2156
83127,29,1,0
98439,15,1,0
59625,9,1,0
46652,66,1,0
44488,2,5,4066
30503,20,1,0
78599,2,1,0
137279,15,1,0
50301,11,1,0
145189,3,1,0
71405,3,1,0
312627,19,1,0
52019,9,2,2865
84665,12,1,0
44725,15,4,1464
225452,13,1,0
99534,26,1,0
105485,12,1,0
254890,5,1,0
165773,27,1,0
204505,10,1,0
49246,14,1,0
100341,35,1,0
106230,3,2,246
16904,3,1,0
99150,8,1,0
148783,2,1,0
72114,26,1,0
63311,11,1,0
37426,35,1,0
43050,12,1,0
24768,12,1,0
82956,9,1,0
176799,12,1,0
259999,12,1,0
320875,19,1,0
68568,3,1,0
9854,12,1,0
100042,2,1,0
170449,25,1,0
92594,15,1,0
24197,9,1,0
292121,2,1,0
28010,12,1,0
78818,10,1,0
18429,18,1,0
83591,28,1,0
227050,29,1,0
118315,29,1,0
44574,15,1,0
96044,3,2,2192
344177,19,1,0
100180,2,1,0
280114,12,1,0
32534,15,1,0
80140,25,1,0
52348,3,1,0
28052,9,1,0
41324,12,1,0
63408,2,1,0
235013,66,1,0
107049,12,1,0
11448,18,1,0
59363,64,1,0
3994,14,4,2081
124799,15,1,0
45785,29,1,0
172506,24,1,0
108103,7,1,0
13080,12,1,0
182243,35,1,0
125446,35,1,0
71483,2,2,1156
85314,18,1,0
30893,19,1,0
77351,3,1,0
71814,9,1,0
113818,5,1,0
96955,15,1,0
123357,15,2,1404
305183,9,1,0
120794,1,1,0
124780,3,1,0
91584,18,1,0
10434,18,1,0
12070,15,1,0
31461,2,3,1345
76211,3,1,0
78058,12,1,0
50251,8,1,0
36934,8,1,0
78960,14,1,0
326143,9,1,0
289288,12,1,0
69097,14,1,0
33796,15,1,0
195289,25,1,0
135690,9,1,0
8313,3,1,0
89582,14,1,0
73006,18,1,0
331319,29,1,0
104672,3,1,0
2600,2,3,1347
242211,19,1,0
118412,19,1,0
114341,18,1,0
106437,18,1,0
44004,15,1,0
44493,3,2,3309
65793,8,1,0
11073,3,1,0
1780,2,1,0
51992,18,1,0
310802,18,1,0
123701,12,4,2658
134390,12,1,0
115078,3,1,0
19561,3,1,0
78761,19,1,0
86198,1,1,0
70535,2,2,2815
75644,23,1,0
3797,14,1,0
92088,9,1,0
278315,72,1,0
50195,12,1,0
73011,11,1,0
137863,36,1,0
109398,18,1,0
57802,9,3,2115
86729,19,2,1326
42401,3,2,1319
53910,11,1,0
223783,12,1,0
124384,15,1,0
117712,26,1,0
158221,5,1,0
115729,12,1,0
80300,21,1,0
115439,3,2,3171
177041,15,1,0
77468,15,1,0
177609,25,1,0
20732,21,1,0
208415,2,1,0
9831,14,1,0
59692,14,1,0
47747,37,1,0
170849,26,1,0
25199,5,1,0
58383,9,1,0
7613,12,1,0
36613,9,1,0
7521,2,1,0
186058,3,1,0
9849,9,1,0
67607,6,1,0
296305,244,1,0
192781,29,1,0
152714,44,1,0
31304,35,1,0
78272,14,1,0
5323,12,1,0
9632,12,1,0
108110,64,1,0
93765,2,1,0
81863,12,1,0
124579,23,1,0
321079,5,1,0
118069,9,1,0
127088,3,1,0
125204,2,1,0
192988,12,1,0
342784,9,1,0
43928,27,1,0
5200,107,1,0
65285,3,2,1606
252609,145,1,0
161468,15,1,0
45257,9,1,0
86779,3,1,0
67682,3,1,0
27431,11,1,0
6313,14,1,0
150330,12,1,0
89250,17,1,0
100275,8,1,0
114330,9,1,0
110116,18,1,0
29453,12,3,1650
218613,19,1,0
179008,3,1,0
266389,18,1,0
110873,9,1,0
85050,2,1,0
99944,12,3,1607
2657,183,1,0
50897,9,1,0
178538,2,1,0
77728,3,1,0
42252,12,1,0
66192,2,1,0
261304,12,1,0
9972,15,2,1160
18465,7,1,0
51068,9,1,0
58871,3,1,0
221227,12,1,0
152714,9,1,0
72199,3,1,0
223081,21,1,0
88945,35,1,0
156472,14,1,0
69995,3,1,0
34704,19,1,0
98948,18,1,0
59763,28,1,0
59868,9,1,0
179789,84,1,0
204117,14,1,0
103054,3,1,0
148113,19,1,0
317268,79,1,0
74758,12,1,0
48247,2,1,0
41308,2,1,0
51204,25,1,0
203397,12,1,0
100131,21,1,0
355884,1,1,0
90349,18,1,0
70656,2,1,0
113498,12,1,0
238555,5,1,0
93162,3,1,0
108106,18,1,0
40965,2,1,0
192920,19,1,0
257626,3,1,0
111468,3,2,939
5729,15,5,1988
353464,115,1,0
86812,9,2,165
340976,84,1,0
123654,13,1,0
226429,3,1,0
138481,29,1,0
146708,35,1,0
50366,12,1,0
297153,5,1,0
106143,7,1,0
123245,15,1,0
95097,12,2,365
186365,45,1,0
309847,10,1,0
68923,12,1,0
63060,15,1,0
355659,19,1,0
1082,13,1,0
56802,3,2,628
39808,35,1,0
69304,2,1,0
115615,2,1,0
68302,15,1,0
1699,2,1,0
40559,14,1,0
64588,14,2,3259
8104,1,1,0
185281,19,1,0
41535,19,1,0
114276,2,7,2834
189392,2,1,0
96313,12,1,0
100869,29,1,0
177410,19,1,0
344350,10,1,0
267783,9,1,0
266197,167,1,0
267260,19,1,0
168220,24,1,0
143124,10,1,0
105957,9,1,0
68651,21,1,0
50217,3,1,0
39284,18,1,0
55004,3,1,0
15240,3,2,2840
167407,10,1,0
35458,3,1,0
102302,18,1,0
73761,2,1,0
44744,13,1,0
302464,2,1,0
22758,2,1,0
199116,120,1,0
244243,50,1,0
35182,15,1,0
178154,28,1,0
2770,23,1,0
80676,19,1,0
92244,64,1,0
79025,2,1,0
58014,3,1,0
37563,15,1,0
48786,3,1,0
30356,12,1,0
119488,9,1,0
45892,15,2,1020
209701,2,1,0
32305,9,1,0
75634,23,1,0
11764,18,1,0
209137,19,1,0
236931,9,1,0
72397,3,1,0
56389,64,1,0
240887,150,1,0
60215,15,2,1460
173940,12,1,0
63093,3,1,0
93021,2,1,0
348347,29,1,0
69890,12,1,0
6424,12,1,0
338961,8,1,0
12148,9,1,0
157105,3,1,0
311189,8,1,0
357729,1,1,0
80634,3,2,3261
98083,35,1,0
161521,28,1,0
36434,12,1,0
227495,3,1,0
356595,19,1,0
69375,3,5,2571
25607,18,1,0
32356,9,1,0
29034,15,1,0
185787,24,1,0
31061,2,1,0
13597,1,1,0
121876,1,1,0
241120,19,1,0
110327,2,1,0
9512,8,2,2962
21042,28,1,0
96676,12,2,2610
100135,8,1,0
19775,2,1,0
197234,3,1,0
131437,45,1,0
236633,4,1,0
142444,15,1,0
74268,2,1,0
1147,64,1,0
86027,8,1,0
155763,10,1,0
124439,2,2,713
293479,9,1,0
21162,18,2,2678
98379,7,1,0
33443,9,1,0
47046,9,1,0
325340,29,1,0
117094,15,1,0
133397,17,1,0
167577,12,1,0
119193,13,1,0
120775,1,1,0
21345,12,1,0
118146,12,3,1771
15604,12,1,0
126519,18,1,0
126067,23,1,0
104241,18,1,0
107973,18,1,0
78500,2,1,0
92766,72,1,0
88217,14,1,0
303552,18,1,0
80058,6,1,0
101250,18,1,0
23184,2,1,0
58589,23,1,0
165655,10,1,0
302329,29,1,0
134039,12,1,0
262457,64,1,0
119289,13,1,0
109394,2,1,0
18720,2,1,0
31783,15,1,0
51983,150,1,0
89454,9,1,0
70494,18,2,2834
34459,35,1,0
90533,26,1,0
169926,19,1,0
105055,1,1,0
97993,3,1,0
51382,18,1,0
24905,9,1,0
114083,26,1,0
182955,12,1,0
61619,14,1,0
48033,9,3,2638
316654,105,1,0
119593,2,2,401
273079,5,2,2
40289,15,1,0
137052,2,5,2854
22220,9,1,0
7466,3,1,0
237967,14,1,0
228331,35,1,0
37475,12,1,0
51245,3,1,0
64341,12,2,934
38370,3,1,0
14570,3,1,0
44513,19,1,0
61400,14,1,0
76353,3,1,0
959,18,1,0
266001,2,1,0
115729,3,1,0
212352,35,1,0
73206,15,1,0
274067,3,1,0
84701,15,1,0
29161,1,1,0
356502,15,1,0
83692,12,1,0
81610,13,1,0
46667,12,1,0
196597,8,1,0
236258,83,1,0
38633,14,1,0
64043,1,1,0
115119,15,1,0
64345,155,1,0
43289,18,1,0
152653,35,1,0
116727,2,1,0
2642,2,1,0
40654,12,4,3041
206037,29,1,0
77540,21,1,0
106136,3,1,0
66003,39,1,0
267679,12,1,0
166813,1,1,0
25009,9,3,2062
148245,8,1,0
79909,7,2,1084
48864,12,1,0
245892,39,1,0
72986,18,2,1627
37556,25,1,0
16911,27,1,0
355743,10,1,0
4536,12,2,1585
140790,19,1,0
109299,12,1,0
110023,27,1,0
40149,9,1,0
335489,14,1,0
60972,3,1,0
56085,15,1,0
75200,3,2,625
25161,14,1,0
4936,3,1,0
130828,18,1,0
152168,17,1,0
161839,64,1,0
18861,8,1,0
97225,3,1,0
186964,35,1,0
149816,15,1,0
24888,12,1,0
78627,15,1,0
209556,13,1,0
220595,45,1,0
49963,3,1,0
100955,18,1,0
163448,13,1,0
35705,2,1,0
61292,8,1,0
187759,86,1,0
15319,9,1,0
35984,3,1,0
71788,9,1,0
74422,8,1,0
144948,3,1,0
59790,21,1,0
224361,116,1,0
107869,2,1,0
22170,3,1,0
39400,8,1,0
49602,64,1,0
88128,15,1,0
95246,12,1,0
31033,1,1,0
33947,3,1,0
50314,14,2,2930
9073,2,2,777
13481,18,1,0
249327,3,1,0
42430,3,1,0
2095,21,1,0
151452,29,1,0
1640,3,1,0
99199,12,3,3508
351298,19,1,0
77047,3,1,0
224511,15,1,0
11461,35,1,0
147957,107,1,0
338396,154,1,0
270477,5,1,0
133944,2,1,0
269700,3,1,0
250548,19,1,0
57301,7,1,0
53806,12,1,0
176349,21,1,0
157395,21,1,0
211839,26,1,0
83705,18,1,0
244240,12,1,0
112549,35,1,0
71413,3,1,0
37703,14,1,0
77328,15,1,0
208843,12,1,0
35466,1,1,0
10888,3,1,0
90626,13,1,0
179274,15,1,0
29436,2,3,3099
282993,2,1,0
145896,9,1,0
181074,12,1,0
132480,19,1,0
102896,3,1,0
21373,3,1,0
101439,3,1,0
26454,12,1,0
17477,12,1,0
108,18,1,0
296739,9,1,0
122327,2,1,0
77285,1,1,0
45730,25,1,0
90655,35,1,0
175608,15,2,831
63058,15,1,0
157081,19,1,0
243882,84,1,0
29660,12,1,0
52061,3,1,0
58151,12,1,0
257566,12,1,0
156409,10,1,0
201805,9,1,0
7358,2,1,0
92735,8,3,2780
107041,3,1,0
2027,12,1,0
39020,12,1,0
52676,23,1,0
58014,12,1,0
63101,1,1,0
345700,12,1,0
99267,18,1,0
164071,15,1,0
152617,19,1,0
172947,26,1,0
20309,12,1,0
362623,14,1,0
41358,25,1,0
122582,3,1,0
179049,12,1,0
34380,18,1,0
76966,2,3,2883
38007,2,1,0
118810,11,1,0
23505,7,1,0
23482,18,1,0
211924,12,1,0
20924,3,1,0
183354,18,1,0
318781,19,1,0
235314,18,1,0
113839,3,2,1096
64479,3,1,0
37253,2,1,0
142852,19,1,0
7057,9,1,0
37575,18,1,0
6549,2,1,0
73487,29,6,1354
315393,19,1,0
157389,19,1,0
10796,11,1,0
47810,18,1,0
143050,13,1,0
201884,18,1,0
18648,13,1,0
192765,21,1,0
88781,1,1,0
35335,11,1,0
339263,7,1,0
4553,3,1,0
161370,14,1,0
39756,14,1,0
48212,7,4,233
79338,12,1,0
77091,2,1,0
270029,14,1,0
288151,19,1,0
173921,10,1,0
86419,35,1,0
68849,18,1,0
77698,15,1,0
6689,12,2,551
228058,21,1,0
50938,18,1,0
142315,10,1,0
103251,18,1,0
288646,5,1,0
111227,3,1,0
8873,3,1,0
36864,26,1,0
60473,11,1,0
115592,2,1,0
99977,18,1,0
69395,2,2,1982
152018,23,1,0
114235,18,1,0
3341,15,1,0
101799,9,2,249
72232,20,1,0
108469,20,1,0
20229,19,1,0
254211,3,1,0
126045,8,1,0
88626,11,1,0
8655,2,1,0
96075,9,1,0
196617,29,1,0
20215,6,1,0
25818,15,1,0
1572,5,1,0
88634,3,1,0
275117,2,1,0
16547,3,1,0
136860,2,1,0
277943,21,1,0
110121,14,1,0
22005,3,1,0
7151,13,1,0
56123,3,1,0
78139,15,1,0
125612,1,1,0
115947,12,1,0
7246,25,1,0
2228,2,1,0
14872,2,1,0
99945,18,1,0
155105,19,1,0
160548,3,1,0
340374,5,1,0
161444,242,1,0
100203,18,1,0
76900,15,2,846
96198,3,1,0
319755,23,1,0
74006,35,1,0
230918,21,1,0
145104,18,1,0
14737,13,1,0
278924,24,1,0
163367,3,1,0
45745,13,1,0
102005,18,1,0
81522,3,1,0
82956,3,2,1568
78622,14,1,0
204967,18,1,0
179848,12,2,1957
341858,10,1,0
330139,12,1,0
55034,3,1,0
22666,78,1,0
68861,9,1,0
345864,11,1,0
5348,10,5,1672
73487,12,53,4064
64753,15,1,0
228725,3,1,0
111599,12,2,2729
207105,3,1,0
87314,18,2,745
79881,2,4,4205
106171,1,1,0
279760,9,1,0
153298,29,1,0
23411,12,2,1467
191048,12,1,0
95197,12,2,2675
84568,2,1,0
85323,21,1,0
48406,35,1,0
38339,13,1,0
115130,12,2,207
4296,23,1,0
26922,13,1,0
206261,167,1,0
352452,5,1,0
117103,9,1,0
5178,3,5,3005
20049,18,1,0
122679,15,1,0
123378,1,1,0
277511,12,1,0
70564,19,1,0
139280,14,1,0
251408,35,1,0
59766,2,1,0
68947,2,1,0
215470,29,1,0
128558,9,1,0
37402,14,1,0
29697,35,1,0
67247,18,1,0
110958,12,1,0
44267,12,1,0
12529,315,1,0
89583,12,2,1573
214472,19,1,0
158748,12,1,0
73288,15,1,0
99160,8,1,0
143216,18,1,0
200210,1,1,0
297429,19,1,0
96139,6,1,0
96641,18,1,0
14217,15,1,0
1890,15,1,0
102129,3,1,0
101729,23,1,0
332007,19,1,0
96663,18,1,0
239098,5,1,0
201182,9,6,1841
50924,13,1,0
84703,3,1,0
120233,2,1,0
114719,3,1,0
69605,2,1,0
315794,148,1,0
91618,8,1,0
102025,11,1,0
149744,3,1,0
43793,26,1,0
91661,20,1,0
175619,175,1,0
49283,26,1,0
7304,22,1,0
226808,3,1,0
179534,9,1,0
50189,22,1,0
95029,12,1,0
122383,14,1,0
141511,18,3,1496
45041,2,1,0
83252,13,1,0
74497,12,1,0
347720,29,1,0
48615,2,1,0
41196,29,1,0
197093,20,1,0
20634,2,1,0
24067,12,1,0
192436,1,1,0
187610,3,1,0
60598,25,1,0
172086,25,1,0
122910,35,1,0
23086,12,1,0
204001,18,1,0
125004,3,1,0
80029,2,1,0
55967,35,1,0
125895,12,1,0
113817,2,2,2474
185449,19,1,0
229879,13,1,0
207135,7,1,0
72893,1,1,0
99158,2,1,0
131161,18,1,0
152366,9,1,0
121472,9,3,1784
7082,18,1,0
58950,2,1,0
50461,12,1,0
241725,19,1,0
176514,2,1,0
75634,3,2,991
20266,12,1,0
134243,9,1,0
67606,3,2,442
120391,3,1,0
98875,15,1,0
19990,6,1,0
123901,3,1,0
295898,19,1,0
128654,15,1,0
5596,3,1,0
101863,17,1,0
26522,2,2,369
48182,2,1,0
111150,15,1,0
69096,3,2,2077
48581,9,1,0
63872,12,1,0
83468,15,1,0
101363,3,1,0
206131,72,1,0
236030,21,1,0
82781,29,1,0
5402,2,1,0
87990,12,1,0
313097,29,1,0
68097,9,1,0
70073,3,1,0
221202,2,1,0
34704,2,1,0
25737,21,1,0
116425,14,2,22
317476,9,1,0
106795,3,3,2130
158565,214,1,0
56435,18,1,0
290972,16,1,0
190166,64,1,0
27458,58,1,0
28110,6,1,0
21763,3,2,844
11594,23,1,0
90466,12,1,0
230379,2,1,0
93542,12,1,0
164143,29,1,0
39158,18,1,0
2784,39,1,0
25536,8,1,0
94370,18,1,0
23455,9,2,3277
53479,1,1,0
73583,9,1,0
246447,3,1,0
176799,20,1,0
116188,2,1,0
79901,3,1,0
96937,3,1,0
18772,13,2,12
34939,18,2,3630
32065,1,1,0
138407,19,1,0
220571,18,1,0
105192,14,1,0
189116,39,1,0
9607,3,1,0
17263,2,1,0
211646,9,2,422
105519,15,1,0
21069,28,1,0
83742,2,1,0
23908,13,1,0
69013,2,1,0
89113,2,1,0
313476,9,1,0
206786,3,1,0
185513,3,1,0
83604,19,1,0
317092,29,1,0
59108,12,2,700
63563,6,1,0
20173,3,1,0
17149,25,1,0
123813,14,2,1616
26934,2,1,0
123607,15,1,0
82927,15,1,0
119165,19,1,0
94963,18,1,0
8661,23,1,0
104813,9,1,0
129313,14,1,0
51408,12,1,0
46210,15,1,0
86438,21,1,0
230540,3,1,0
51216,3,2,352
254860,10,1,0
68963,15,1,0
114314,12,4,3110
75200,2,1,0
260238,19,1,0
124480,1,1,0
5323,18,2,399
77266,9,2,621
261249,10,1,0
98066,23,1,0
194913,14,1,0
113793,1,1,0
281394,29,1,0
154305,12,1,0
135157,19,1,0
89715,6,1,0
306075,14,1,0
282364,28,1,0
20424,12,1,0
14945,18,1,0
273926,19,1,0
26436,2,1,0
254863,9,1,0
76211,12,2,352
44447,12,1,0
281588,10,1,0
58899,12,1,0
53570,19,1,0
105433,29,1,0
132146,3,2,1361
60136,2,1,0
181480,10,1,0
171756,12,1,0
165334,29,1,0
119531,18,9,2254
52766,9,1,0
199363,3,1,0
4353,9,1,0
151058,28,1,0
180165,26,1,0
191450,19,1,0
1292,3,1,0
76919,9,3,2422
763,11,1,0
35488,25,1,0
108834,35,1,0
64531,11,1,0
65659,15,1,0
19234,13,1,0
107527,3,1,0
174414,23,1,0
222218,3,1,0
125227,18,1,0
181359,8,1,0
83098,15,1,0
14341,6,1,0
191004,35,1,0
24865,64,1,0
37559,3,1,0
344824,27,1,0
82253,12,1,0
56586,2,1,0
147751,13,1,0
109361,3,1,0
84872,18,1,0
290531,28,1,0
124096,18,1,0
12874,18,1,0
13886,20,1,0
2748,2,1,0
59081,14,2,7
101074,1,1,0
71710,3,1,0
63712,12,1,0
99944,3,1,0
209814,18,1,0
88780,3,1,0
52633,2,1,0
8120,28,1,0
53843,14,1,0
102768,18,1,0
77429,2,1,0
2732,35,1,0
94049,3,1,0
41424,66,1,0
48022,32,1,0
101392,9,2,770
5483,12,1,0
115807,18,1,0
166874,12,1,0
155180,10,1,0
48548,12,1,0
189566,3,1,0
102728,8,1,0
63269,14,1,0
95766,12,8,3111
93607,26,1,0
28052,15,1,0
54179,12,1,0
10482,14,1,0
5011,12,1,0
59540,125,1,0
191462,37,1,0
204537,2,1,0
205559,3,1,0
81837,12,2,1288
61755,14,1,0
3106,12,1,0
9073,11,1,0
7172,60,1,0
109620,19,1,0
129008,14,1,0
31983,29,1,0
3197,43,1,0
106628,45,1,0
49789,18,1,0
83557,3,1,0
28374,3,1,0
173544,2,1,0
182339,18,1,0
5178,11,1,0
43609,18,1,0
102458,10,1,0
93389,14,1,0
37956,12,1,0
197567,3,1,0
53806,11,1,0
4442,2,1,0
24943,28,1,0
31382,12,1,0
124520,15,1,0
18160,12,1,0
58203,23,1,0
76769,18,1,0
205962,23,1,0
82100,13,1,0
123654,1,1,0
206819,12,1,0
95171,14,1,0
216414,29,1,0
89515,3,1,0
38406,14,1,0
70289,9,1,0
269089,9,1,0
49407,19,2,371
45892,12,2,1658
197135,3,1,0
46765,9,1,0
44574,3,1,0
38261,6,1,0
2805,19,1,0
251251,2,1,0
162060,12,1,0
89130,64,1,0
282747,19,1,0
108721,14,1,0
52024,12,4,2451
84896,3,3,2680
75650,10,1,0
5818,19,1,0
95766,24,1,0
180072,2,1,0
51797,3,1,0
37767,1,1,0
39268,13,1,0
60875,12,1,0
97716,28,1,0
200485,12,1,0
23980,2,1,0
280748,10,1,0
103175,2,1,0
41383,1,1,0
67461,13,1,0
17386,12,1,0
124006,62,1,0
90731,12,1,0
84069,27,1,0
102009,15,1,0
200457,3,1,0
71435,8,1,0
161925,35,1,0
121080,18,1,0
164216,64,1,0
42651,8,1,0
46482,12,1,0
115804,15,1,0
48615,12,1,0
44601,3,1,0
69785,2,1,0
83127,20,1,0
81429,15,1,0
193636,3,1,0
1810,12,1,0
48383,19,1,0
122242,15,1,0
184660,10,1,0
95145,6,1,0
60580,27,1,0
360040,148,1,0
99232,3,1,0
274695,45,1,0
283796,5,1,0
4052,18,1,0
192380,3,1,0
91885,9,1,0
84378,12,1,0
360074,7,1,0
119787,3,1,0
96063,8,1,0
58493,18,2,569
22170,64,1,0
228504,172,1,0
111061,15,1,0
78910,3,1,0
8026,12,1,0
28778,26,1,0
6517,29,1,0
18072,18,1,0
228949,5,1,0
53001,11,1,0
123940,14,1,0
39036,2,1,0
346772,10,1,0
25509,18,1,0
89567,18,1,0
94001,2,1,0
353713,15,1,0
114414,12,1,0
149279,9,1,0
43472,1,1,0
44005,14,1,0
267683,9,1,0
350353,19,1,0
263355,3,1,0
65785,9,1,0
171274,3,1,0
70896,28,1,0
92467,9,1,0
360404,94,1,0
123945,21,1,0
108946,9,1,0
176821,5,1,0
43984,12,1,0
4502,15,1,0
32560,18,1,0
95906,15,1,0
18891,3,1,0
181690,23,1,0
218286,2,1,0
65837,62,1,0
237540,26,1,0
10239,2,1,0
121948,3,2,450
277866,29,1,0
100309,18,3,2487
122251,8,1,0
21055,3,1,0
150189,12,1,0
26916,3,1,0
117054,2,2,680
32526,9,1,0
124755,11,1,0
123130,12,1,0
124794,18,1,0
111102,2,1,0
13001,3,1,0
55739,13,1,0
105323,20,1,0
8505,8,2,1433
303828,3,1,0
81685,18,1,0
122762,2,1,0
61813,14,1,0
48919,8,1,0
27549,27,1,0
53878,2,1,0
123549,21,1,0
66713,12,1,0
146691,11,1,0
88143,3,1,0
99212,8,1,0
51773,12,1,0
17479,18,1,0
41052,14,1,0
103241,8,1,0
4542,3,1,0
111145,9,1,0
3219,2,1,0
109135,3,1,0
38724,14,1,0
48518,2,1,0
81435,11,1,0
119278,9,1,0
89417,3,2,2982
3247,24,1,0
177104,190,1,0
100724,12,1,0
133119,64,1,0
123763,12,1,0
8407,2,1,0
121067,64,1,0
208778,9,1,0
48563,12,1,0
3981,6,1,0
116443,12,1,0
5185,14,1,0
44244,3,1,0
234159,19,1,0
124765,2,2,3402
218043,19,1,0
169162,10,1,0
86584,3,1,0
77655,23,1,0
22506,3,1,0
73124,1,1,0
11848,2,1,0
79205,11,1,0
35058,11,1,0
182272,19,1,0
38758,14,1,0
74061,12,1,0
3664,2,1,0
188181,19,1,0
97073,15,1,0
52584,18,1,0
107187,21,1,0
74694,12,1,0
129353,5,1,0
11651,2,1,0
84812,8,1,0
37892,1,1,0
174371,8,1,0
101124,20,1,0
114683,9,1,0
7775,12,1,0
125222,7,2,2758
68211,12,1,0
47670,14,1,0
36300,15,1,0
43437,29,1,0
73555,11,1,0
41923,15,2,617
39321,19,1,0
48282,15,5,2431
69935,3,1,0
40292,3,1,0
162897,15,1,0
105039,3,2,8
67708,6,1,0
136586,15,1,0
212669,1,1,0
5072,62,1,0
49147,10,1,0
108881,18,2,3722
37515,3,1,0
161194,35,1,0
7432,3,1,0
262704,19,1,0
274714,19,1,0
44370,3,1,0
91006,3,2,2444
172227,12,1,0
223580,19,1,0
99054,29,1,0
34419,7,1,0
219449,45,1,0
169506,2,1,0
42077,14,1,0
45323,18,1,0
95297,15,1,0
198862,45,1,0
46699,2,1,0
342168,19,1,0
192065,1,1,0
69043,2,1,0
58741,11,1,0
10746,18,1,0
22491,9,1,0
248795,19,1,0
103145,3,1,0
146279,39,1,0
17310,26,1,0
106228,12,1,0
282561,19,1,0
303191,29,1,0
162227,1,1,0
207523,12,1,0
125921,17,1,0
26447,17,1,0
21097,21,1,0
92964,13,1,0
40879,3,1,0
63862,12,1,0
26350,18,2,581
210218,1,1,0
43842,18,1,0
41037,12,1,0
129799,5,1,0
75880,28,1,0
150903,105,1,0
220785,19,1,0
48212,10,1,0
35650,2,1,0
121616,13,1,0
4052,19,1,0
32600,18,1,0
129099,83,1,0
117947,25,1,0
89189,3,1,0
214581,167,1,0
180262,3,1,0
110269,9,1,0
29368,14,1,0
329233,45,1,0
13634,0,1,0
320240,29,1,0
10950,15,1,0
158274,2,1,0
265737,26,1,0
145968,18,1,0
47932,9,1,0
159328,15,1,0
7318,13,1,0
108202,3,1,0
113600,2,1,0
316781,19,1,0
260863,72,1,0
360556,39,1,0
144252,19,1,0
268698,10,1,0
26814,15,1,0
38721,3,1,0
58700,35,2,1
82059,15,1,0
229351,37,1,0
65019,15,1,0
105423,3,2,585
86907,15,1,0
82816,15,2,58
235313,3,1,0
65806,3,1,0
114276,12,13,4263
164906,10,1,0
358071,3,1,0
29952,12,1,0
102800,12,1,0
5413,13,1,0
86230,3,1,0
92429,12,1,0
38304,12,1,0
160556,23,1,0
27714,15,1,0
52862,9,1,0
124735,19,1,0
2938,12,1,0
121472,2,3,1199
69056,15,1,0
109567,18,1,0
95111,2,2,941
102181,18,1,0
100838,2,1,0
9362,3,1,0
15217,64,1,0
176619,12,1,0
112540,15,1,0
158413,2,1,0
182246,12,1,0
359713,29,1,0
288532,10,1,0
37506,18,1,0
231315,3,1,0
77436,14,1,0
43827,3,2,1639
108881,12,1,0
123917,14,1,0
313140,15,1,0
249253,7,1,0
1074,3,3,1936
34619,18,1,0
25072,14,1,0
18802,18,2,3236
119906,2,1,0
13255,14,1,0
11492,9,1,0
25766,18,1,0
324259,19,1,0
12252,12,1,0
11999,18,1,0
66152,15,1,0
248828,18,1,0
15360,2,1,0
188186,107,1,0
130526,3,1,0
74090,19,2,348
65492,18,1,0
32527,14,1,0
32911,9,1,0
35633,3,3,1846
241299,19,1,0
361631,9,1,0
32453,19,1,0
83535,11,1,0
30955,3,1,0
96937,15,1,0
208882,35,1,0
51950,9,1,0
195125,9,1,0
85533,12,1,0
70280,3,1,0
105154,3,2,241
14692,47,1,0
84749,3,2,600
15171,9,1,0
81419,18,2,1469
123904,9,1,0
164842,14,1,0
65969,14,1,0
97474,15,1,0
1049,18,1,0
25553,3,1,0
59156,12,1,0
321004,45,1,0
21022,18,1,0
181356,3,1,0
55929,19,1,0
286275,12,1,0
154267,3,2,2840
97646,12,2,1216
97491,3,2,1331
53874,27,1,0
178115,12,1,0
121838,15,1,0
97750,18,1,0
281999,3,1,0
153571,3,1,0
200784,14,1,0
23761,15,1,0
30587,14,1,0
30159,64,1,0
8292,6,1,0
2728,3,1,0
81698,12,1,0
3437,12,2,1018
3313,13,1,0
136600,12,1,0
156494,2,1,0
40484,79,1,0
196266,19,1,0
60752,3,3,2683
167543,18,1,0
4542,15,1,0
105057,3,1,0
88211,8,1,0
123733,20,1,0
34789,35,1,0
157359,19,1,0
173967,12,1,0
25575,12,1,0
347779,19,1,0
76697,15,1,0
3520,1,1,0
87616,10,1,0
282984,19,1,0
209950,20,1,0
111280,3,1,0
24905,3,1,0
7838,20,1,0
139882,27,1,0
51360,15,1,0
205846,11,1,0
352899,19,1,0
125896,3,1,0
308025,1,1,0
364625,3,1,0
35703,2,1,0
151437,35,1,0
89819,12,1,0
160628,3,1,0
83388,9,1,0
7650,21,1,0
87725,9,1,0
77363,1,1,0
27824,2,1,0
19833,1,1,0
123276,14,1,0
263355,23,1,0
106585,18,1,0
70494,11,1,0
13067,21,1,0
198794,15,1,0
77792,11,1,0
49423,15,1,0
188314,9,1,0
262262,18,1,0
111043,3,1,0
10236,12,1,0
16261,35,1,0
132213,10,1,0
59847,8,1,0
247509,29,1,0
186146,1,1,0
44645,18,1,0
55184,9,1,0
166423,12,1,0
202700,10,1,0
17231,12,1,0
41952,3,1,0
75786,9,1,0
22034,18,1,0
116713,2,3,2544
